Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,FW 3rd Element AOA,FW 3rd Element X,FW 3rd Element Z,FW 1st Element AOA,FW 1st Element Z,FW 2nd Element AOA,FW 2nd Element X,FW 2nd Element Z,Bullhorn AOA,Bullhorn X,Bullhorn Z Angle,Generation,Aero Efficiency,FA-RA Difference
18520425,100.431330082742,-2710.04462360907,45.1674103934844,3466.08677732873,57.7681129554788,0.522202629040772,4.69406419144039,2.45125266165631,51.518493794344,2.40792506399882,1.25742479895335,-3.73419015115558,9.1587,15.2149,10.6495,-2.8171,-21.8959,4.1408,10.3714,-1.4162,5.6174,20.375,-8.9262,8,1.94942287101119,12.6007025619944
19039597,102.506480549933,-2677.90612347601,44.6317687246001,3625.83886130586,60.4306476884309,0.520636002399739,4.80547156392599,2.50190150468805,51.752900269865,2.42615968535169,1.26314607976492,-2.76679339977238,9.0124,-7.4893,10.6348,-4.2534,-25.8546,4.1411,-12.0562,-1.4057,4.0122,17.9646,0.2475,8,1.98069055097228,15.7988789638308
18519489,109.540527665838,-2790.60778942481,46.5101298237469,3945.70339987139,65.7617233311899,0.511226440509822,5.2297435431585,2.67358317634815,53.1681228598706,2.53838148449036,1.29768773097204,-2.19077875084868,-22.0961,-16.2946,10.8499,-2.8171,-10.6059,4.1405,-7.0435,-1.5133,7.5051,16.7324,-5.4806,8,2.06026697528032,19.251593507443
18940237,114.521765090916,-2338.35319525544,38.9725532542573,4704.28448450151,78.4047414083585,0.51417195464835,5.43623875100532,2.79516150453951,51.4228827446538,2.44099510379502,1.25509122380534,3.57975078866656,9.1238,-7.4249,10.8355,-2.8171,-10.6059,-13.3368,-7.0436,-1.4093,6.4802,34.3993,5.2511,8,2.22705844126995,39.4321881541012
18567926,101.454776256579,-2760.57186641648,46.0095311069414,3478.49744489444,57.9749574149073,0.522030643181788,4.74346156741615,2.47623229294635,50.4339173602874,2.3580097213733,1.23095333147741,-4.10377644365379,9.2603,-3.779,10.9719,-0.1268,-10.6059,-4.1441,-7.0437,-1.5344,1.7345,10.6777,8.7989,8,2.01163783355973,11.9654263079659
17324905,110.281565650664,-2662.0997793238,44.3683296553966,4119.78232856523,68.6630388094205,0.504644418160776,5.33379522110864,2.6916699859451,52.2364119753608,2.52642699546554,1.27494728115238,-0.682069394915375,-0.7106,-6.3893,7.0667,-2.8172,-10.6059,4.1407,-7.0439,-1.5338,7.5897,32.917,-4.8832,8,2.11120100865049,24.2947091540239
19609706,115.17600261899,-2391.03942955234,39.8506571592057,4691.83128244144,78.1971880406906,0.518276160373614,5.42399940561989,2.81112958581344,52.8729923742558,2.48995513553294,1.29048438714657,3.31549784411336,9.2849,-4.2018,10.9676,-2.8171,-10.6059,-3.8344,10.275,-1.566,-10.2878,17.7537,-1.8534,8,2.1783522635475,38.3465308814849
19107575,113.005059736666,-2207.43408447507,36.7905680745845,4741.93218727963,79.0322031213272,0.519504716527084,5.30917791970492,2.75814297016816,50.6133854622418,2.37790652174188,1.23533365350542,4.65191843570459,9.0656,-6.4914,10.8404,-2.8171,-10.6059,4.1403,0.1309,-1.5477,1.7297,23.211,5.7933,8,2.23271094601978,42.2416350467427
19792838,58.5287486160841,-1274.67776194553,21.2446293657588,2324.60984967506,38.7434974945843,0.520678645390023,2.7435845324108,1.42852587784867,26.6227733461562,1.24796498967552,0.649788720318426,-0.307351544391793,9.3399,16.4922,10.9705,-2.8171,-10.6059,4.1416,-7.0438,-1.5719,-10.7651,44.5707,-11.9599,8,2.19844671533945,17.4988681288255
19428102,119.783598562554,-2471.17975989331,41.1863293315552,4895.03996247839,81.5839993746398,0.519079477864992,5.63225592450246,2.92358846449275,53.2789393491544,2.50518957020458,1.30039249405461,3.26298945691096,1.6951,-7.3239,11.108,-2.8171,-10.6059,4.141,-7.0434,-5.9444,-11.5656,-15.2315,-2.6101,8,2.24823541958246,40.3976700430846
18035545,112.569383777337,-2256.77421863321,37.6129036438868,4665.79969688341,77.7633282813902,0.516829358716043,5.31608573792146,2.74750918280945,51.2143326046451,2.41859530540961,1.25000106068848,4.13877829431851,9.3232,-4.3561,10.7549,-2.8171,-10.6059,-3.4323,-7.0435,-33.4914,-13.3459,-2.27,-15.8353,8,2.19800548112829,40.1504246375034
19337650,97.2926899061666,-2909.05052202992,48.4841753671654,3074.06686490625,51.2344477484375,0.524591627145928,4.52665840728334,2.37464709941056,49.9560846711542,2.32426640572619,1.21929069570052,-5.58953931960448,9.3014,-6.6844,10.8464,-0.0674,-10.6059,4.141,-7.0434,-13.5454,5.264,26.7153,8.9049,8,1.94756435670679,2.7502723812721
18527455,95.9944481381451,-2907.68174117925,48.4613623529876,2995.59888821441,49.9266481369069,0.50908164332046,4.60232795700139,2.34296067944996,51.1650097759395,2.45303931091078,1.24879728352815,-5.73105622007093,9.0523,-3.8005,-22.8584,-2.8171,-10.6059,-17.4465,-7.0438,-1.4715,6.178,16.6576,7.2589,8,1.87617374761622,1.4652857839193
18881027,107.867850805972,-2386.22338613303,39.7703897688838,4247.22476162697,70.7870793604495,0.518732005417124,5.0753716749315,2.63275772717449,51.6586803653076,2.43063156567411,1.2608463864923,1.91659854654206,6.3798,-6.8243,10.6862,-2.8171,-10.6059,4.142,-7.0439,-1.5053,4.6073,34.1476,5.8963,8,2.08808761747644,31.0166895915657
17703014,99.2204336862462,-2674.37689298999,44.5729482164998,3427.28914687453,57.1214857812422,0.519131088625815,4.66490670132658,2.42169809419753,51.5995430721565,2.42598268642782,1.25940303299265,-3.61114102008735,9.194,-6.8597,10.9311,-2.8171,-10.6059,9.6441,-7.0438,-14.5,8.4349,72.9302,-5.2393,8,1.92289364941657,12.5485375647424
18186057,96.0954711365736,-3181.0447686861,53.017412811435,2728.44837738236,45.4741396230394,0.505135320513722,4.64316437356347,2.34542632403788,52.5023531347746,2.53682148305586,1.28143813292952,-7.2506051064815,9.115,-6.6183,10.7413,-4.2881,-10.6059,4.1402,-7.0436,4.7776,4.5614,14.6852,-3.1316,8,1.83030788905583,-7.5432731883956
19208360,114.237180312487,-2064.51684080674,34.4086140134457,4960.61999548995,82.6769999248325,0.519579532126107,5.36629238992878,2.78821568921108,50.397496475745,2.3674227696225,1.23006441498515,6.33694223171587,8.9779,-7.2264,10.8542,-2.8171,-10.6059,4.1407,-6.9274,-1.4214,7.7517,21.2574,7.0102,8,2.26672331566046,48.2683859113868
17692836,89.7148868322469,-3473.88688570634,57.8981147617723,2043.22544607024,34.053757434504,0.512535413430156,4.27227821953196,2.18969388353647,51.9855479741535,2.4755838432444,1.26882438857828,-8.54955119767152,7.4678,-6.1967,-14.4142,-0.0097,-8.9564,4.1407,-7.0436,-1.532,7.8246,-3.2809,5.4505,9,1.72576591626681,-23.8443573272683
19077572,117.857646993864,-2087.42828909426,34.7904714849043,5160.35299429361,86.0058832382269,0.519683203741597,5.53525916417231,2.8765812159771,50.7613268627115,2.38403792090807,1.23894446457896,6.61331992999437,10.4508,-7.2374,11.1052,-2.8171,-10.6059,3.6748,-7.0449,-1.5202,0.9023,4.9407,7.0257,9,2.32179996619515,51.2154117533226
19433291,120.49484479305,-2476.36512492473,41.2727520820788,4933.59344043898,82.2265573406496,0.519346433525141,5.66278661250636,2.94094803101909,52.8277463565964,2.48269754071893,1.28938011329401,3.27065941538983,9.4352,-7.7742,11.0258,-2.8171,-10.6059,4.1403,-7.0436,-1.518,6.7316,2.5876,4.3308,9,2.28090072174743,40.9538052585708
18906138,106.60863952748,-2307.70001248102,38.4616668746837,4248.3115991791,70.8051933196517,0.522374914962318,4.98114255010662,2.60202391602713,50.3872772994777,2.35427646439249,1.22981496788481,2.43703259748313,9.5305,-5.9857,10.8755,-2.8171,-10.6059,14.7506,-14.0993,-1.4996,7.5246,-4.5648,6.8331,9,2.11578488144637,32.343526444968
17588575,115.06680360908,-2639.89294561781,43.9982157602969,4436.26245718415,73.9377076197359,0.503528535499684,5.57756767145441,2.80846448125782,53.3573793175815,2.58636187484909,1.30230700711498,0.661200561626712,9.5435,-5.7011,10.9571,-3.8706,-12.0559,4.1402,-7.0435,-1.5019,7.6084,-28.5973,5.7302,9,2.15653026967846,29.939491859439
18814391,115.969541694743,-2229.88170748088,37.1646951246813,4901.78853350048,81.6964755583414,0.519753918485593,5.44584216857786,2.83049780657242,51.2581702067821,2.40704499402957,1.251071067618,4.94612549345157,9.9654,18.7445,10.8172,-2.8171,-10.6059,4.141,-7.0438,-1.5249,0.0808,4.807,5.0926,9,2.26245964744561,44.5317804336601
17821151,110.022076933739,-2699.26163579967,44.9876939299946,4066.66293760816,67.7777156268026,0.504806301913474,5.31953856793546,2.6853365923656,52.6408834733863,2.54517291157411,1.28481932522208,-1.10295822576931,-0.2816,-6.6607,-6.5297,-2.8171,-10.6059,4.1407,-6.63,-1.5018,7.2866,2.8642,3.4001,9,2.09004997017884,22.790021696808
19749870,118.189548699302,-2049.50319447887,34.1583865746479,5218.68873709309,86.9781456182182,0.520357744383053,5.54365171756341,2.88468210339653,51.0339936030049,2.39373692009951,1.24559954438942,7.07832491006804,14.1585,-6.2875,10.8243,-2.8171,-10.6059,4.1403,-7.0439,-1.4993,8.2688,6.0919,2.9573,9,2.31589848951861,52.8197590435703
18949844,85.9479255612774,-3101.19299228598,51.686549871433,2184.26605189017,36.4044341981695,0.52384415533135,4.0045357945932,2.09775267081283,49.8566022144184,2.32294784150537,1.21686264991216,-8.62147258533644,9.341,-6.4683,10.9425,1.9506,-28.7861,-10.0289,-7.0435,-1.5176,8.0019,14.6498,3.7127,9,1.72390258749766,-15.2821156732635
19331098,115.979819542424,-1639.85155879858,27.3308593133097,5492.45072935118,91.5408454891864,0.516943682552517,5.47593215414109,2.83074853316944,49.429226600676,2.33377748271077,1.20643152617065,10.8608314301362,12.3105,-6.8435,14.2,-4.7286,-10.6059,4.141,-7.0436,-1.5211,6.6323,-4.1096,7.1899,9,2.34638143298075,64.2099861758767
21576430,89.1178390939034,-3319.07138439575,55.3178564065959,2161.32486205562,36.0220810342603,0.526105642817595,4.13438175382522,2.17512157024955,49.6563639663374,2.30367306064734,1.21197539641344,-9.44793703481686,9.9296,-6.4534,10.9968,1.4099,-10.6059,-0.4217,-7.0439,-1.501,8.1505,-23.9782,2.1318,9,1.79469119314329,-19.2957753723356
17621359,108.453734262387,-2651.48038176875,44.1913396961459,4017.99729193172,66.9666215321953,0.505250244475322,5.23910211134421,2.64705762258784,52.2859931771498,2.52579276417905,1.27615741159547,-0.94972968073143,7.2296,-5.6126,11.0833,-2.8172,-10.6059,4.1409,-7.0438,-1.5263,1.9998,2.4317,-17.6087,9,2.07424068421031,22.7752818360494
17040226,87.3115761431635,-3153.91427998892,52.5652379998154,2215.40390626725,36.9233984377874,0.506797817143609,4.20490303566906,2.13103567977762,50.7457237722647,2.44390099644224,1.23856369031202,-8.68326252026464,9.2239,11.8661,-20.5511,-4.5631,-15.8208,4.141,-7.0438,-1.5076,7.407,-2.856,5.9027,9,1.7205701220264,-15.641839562028
18054279,108.591229038605,-2355.78369724107,39.2630616206846,4322.14936387847,72.0358227313078,0.51810822535923,5.11555948949696,2.65041344882284,50.7120695881329,2.38896466234283,1.23774224165236,2.29565958312155,9.9608,-5.3893,10.9616,-2.8171,-10.6059,4.1407,-7.0438,-20.5836,6.4569,3.1327,-7.4859,9,2.14132907452895,32.7727611106232
18328913,113.884985301567,-2144.01976857806,35.7336628096343,4859.45846114232,80.990974352372,0.513029016346168,5.41805534542722,2.77961960437362,50.3079797042164,2.3933920492882,1.22787956877707,5.41241491861887,9.5767,-6.8519,10.8365,-2.8171,-10.6059,-17.4562,-7.0438,-1.5101,6.9558,-28.2533,3.8359,9,2.26375588865123,45.2573115427377
19402051,106.119551748098,-2333.50345607138,38.8917242678564,4192.43118270024,69.873853045004,0.521080395055431,4.97060834420606,2.59008655966472,49.9652267433069,2.34035640821372,1.21951384176251,1.98179656624802,9.6491,14.296,16.77,-2.8172,-17.9152,4.1406,-7.0439,-1.5287,7.2391,6.443,3.1019,9,2.12386811118222,30.9821287771476
18000216,110.847078581549,-2705.89772611276,45.0982954352127,4110.76120059562,68.5126866765937,0.504636566523713,5.36122955947138,2.70547247723707,53.0033485974667,2.56355984197319,1.29366603673142,-0.956565122710169,9.9897,-6.7404,10.7844,-2.8172,-10.6059,3.6047,-7.0436,-1.5003,6.7728,-3.248,3.4022,9,2.09132218085645,23.414391241381
17995723,113.695191261683,-2567.2911707617,42.7881861793616,4424.51547272688,73.7419245454479,0.516747941740636,5.37009797549808,2.77498707578419,52.7641430291925,2.49217767713497,1.28782768511145,1.11514363788754,9.2068,-17.4748,-16.7516,-2.8171,-13.0717,4.1403,-7.0439,-1.5082,8.1139,0.035,7.0958,9,2.15478134836342,30.9537383660863
19264019,88.2778290770796,-3091.36461592882,51.5227435988137,2337.37432161571,38.9562386935952,0.526135432870656,4.09517974720018,2.15461916897631,50.4489328092126,2.34030956660431,1.2313197868767,-8.09035028794375,9.2368,17.5175,19.3635,0.2358,-27.5583,4.1409,-7.0435,-1.5165,7.253,3.0662,3.5202,9,1.74984532201956,-12.5665049052185
19484166,111.04922653158,-2496.44703919245,41.6074506532075,4332.64319058439,72.2107198430732,0.52142221632503,5.19810312839032,2.71040645389135,51.487102885251,2.41005974502188,1.25665869372505,1.26419069884809,9.413,-6.438,10.7679,-2.8171,-18.5587,4.1409,0.4193,-1.5235,6.4375,-3.5287,5.9796,9,2.15683579592883,30.6032691898657
19019214,109.265986558083,-2386.28585237119,39.7714308728532,4333.14213966918,72.219035661153,0.521293339454254,5.11589567222912,2.66688233927588,50.6053843417101,2.36937289361887,1.23513830812697,2.05224993175426,10.0015,-6.4883,10.9396,-2.8171,-17.1503,4.1411,-7.0438,-1.5246,1.3233,-5.4858,5.4325,9,2.15917709112276,32.4476047882998
18940154,113.971523152215,-1906.51101880771,31.7751836467951,5102.28894802712,85.0381491337854,0.519541474191042,5.35420527226997,2.78173170027659,49.8269417081792,2.34079238932973,1.21613872872754,7.92243288132739,9.7082,3.8736,10.7981,-2.8171,-10.6059,4.1403,-7.0436,-1.5169,7.8433,2.9613,5.2462,9,2.28734735155351,53.2629654869903
17382719,111.866910916432,-2910.72090283607,48.5120150472679,3968.65369737757,66.1442282896262,0.506313416146193,5.39263582114484,2.73036386463617,53.8768098156365,2.59717562736535,1.31498486422298,-2.91854012286281,9.7531,-7.5007,11.6629,-2.8171,-10.6059,4.1408,-7.0437,-1.5246,-12.3343,-1.3295,3.1774,9,2.07634622946746,17.6322132423583
18484719,104.485694045371,-2237.12933579162,37.2854889298603,4188.32948677638,69.8054914462731,0.519049421598272,4.91322897826726,2.55020865934949,49.4404834535168,2.32483899564166,1.20670633599691,2.75032435031594,9.9916,-7.1034,10.8872,-2.8171,-10.6059,4.1404,-7.0439,-17.5241,8.536,-8.3442,5.9198,9,2.11336311352228,32.5200025164128
18091285,114.281659903893,-2197.84793321769,36.6307988869614,4830.02422283387,80.5004037138979,0.517362719921642,5.39138446475038,2.78930133082655,51.212794868822,2.41602954388668,1.24996361623626,5.03076015737874,9.603,-7.5558,10.7907,-2.8171,-10.6059,-3.7939,-7.0435,-1.525,3.0654,6.1216,-17.688,9,2.23150601713141,43.8696048269365
17399540,88.9913383170222,-3218.8149589251,53.646915982085,2253.80198778289,37.5633664630482,0.508119692754149,4.27465034985012,2.17203402239726,51.7528203875077,2.4859184720551,1.2631441302325,-8.69641134814536,9.9398,-7.3229,-1.0079,-2.8172,-10.6059,4.1407,-7.0439,-1.4945,7.5151,1.0141,5.042,9,1.71954567211381,-16.0835495190368
18453730,94.2859871806736,-2744.71876153874,45.7453126923123,3053.49824519829,50.8916374199716,0.515010229428309,4.46838095229775,2.30126189941595,50.6640557210646,2.40105988513806,1.23657040231606,-5.00308612080583,9.7721,3.3126,11.0654,-2.8171,-10.6059,4.1406,-7.0438,-37.1099,6.8226,3.7856,3.0077,9,1.86100354262544,5.14632472765931
23667971,102.987169868278,-2353.14299703511,39.2190499505851,3980.16248834637,66.3360414724395,0.521276685982012,4.82207202096446,2.51363372265493,49.5124090214847,2.31827326198415,1.20846180320781,1.05291824927008,9.2808,-7.6374,10.9899,-2.2787,-10.6059,4.1407,-7.0438,-1.5092,-7.4089,-2.6482,3.3009,9,2.08002744975687,27.1169915218544
18782877,116.244105545153,-2172.23742905897,36.2039571509828,4976.31740776197,82.9386234626995,0.520420757521268,5.45174111140465,2.83719923900704,51.3201053501106,2.40686550829142,1.25258277107683,5.58802487239647,10.0144,-18.0685,6.0688,-2.8171,-10.6059,4.1405,-7.0436,-1.5201,-6.4356,3.701,7.0555,9,2.26507924627443,46.7346663117167
17613120,108.456536295752,-2822.80049242991,47.0466748738318,3846.84949529089,64.1141582548481,0.502337087083163,5.26962084211292,2.64712598385973,53.198805745967,2.58479152210805,1.29843664393301,-2.82676354167227,13.7285,-6.6935,11.9919,-4.2683,-10.6059,4.1409,-8.6578,-1.5101,6.6326,4.3624,1.5119,10,2.03870246286449,17.0674833810163
18128044,89.357168434491,-2935.44527483499,48.9240879139165,2559.66878382052,42.6611463970087,0.511741597919937,4.26184400250331,2.18096285992655,50.9634691988124,2.43067634479658,1.24387819671239,-6.92447691286276,12.3887,-6.4145,11.6012,-4.3103,-10.6059,4.1408,-7.0437,-44.4564,4.9065,6.0316,4.7618,10,1.75335725450523,-6.2629415169078
17285847,109.541931854754,-2750.86890360252,45.847815060042,3985.52863778369,66.4254772963948,0.503768085445753,5.30723853675016,2.67361739666255,52.925095593192,2.56418799757717,1.29175607826243,-1.76426983970731,1.8352,-6.8307,13.9484,-3.7346,-10.6059,4.1404,-7.0439,-1.5071,0.038,4.0698,-19.7365,10,2.06975406708277,20.5776622363528
18228599,104.523031353618,-2624.52636759368,43.7421061265614,3803.22855243416,63.3871425405694,0.511222989790348,4.99022941722891,2.55112000241551,51.7991171877494,2.47303847802006,1.26427412459999,-1.60220115256523,-14.6739,-6.5894,-0.0994,-4.1483,-10.6059,4.1404,-7.0437,-1.5103,7.7079,2.8604,3.1794,10,2.01785352778826,19.645036414008
18739833,105.87569829629,-2583.8107044093,43.063511740155,3927.12790712956,65.4521317854927,0.509769586756393,5.06922108228297,2.58413473629218,51.845432570983,2.48230674307739,1.26540448262117,-0.803138744896338,-17.8009,-6.4029,13.3219,-4.3397,-10.6059,4.1405,-7.0439,-1.5032,7.7538,-0.4424,0.1134,10,2.04214128508489,22.3886200453377
17728331,93.0076738270513,-3686.40740722378,61.4401234537297,2033.19836099794,33.8866393499657,0.511539605804662,4.43770454204869,2.27006163211714,53.7807741595786,2.56605907816438,1.31264084931568,-8.69920119055277,13.0672,-6.6979,14.1008,0.6338,-10.6059,4.1403,-12.9229,0.835,0.0398,37.8117,5.259,10,1.72938518049365,-27.553484103764
18910876,107.201550711931,-2465.92108287478,41.0986847145796,4126.55223233181,68.7758705388636,0.519013064017731,5.04128957830892,2.61649515063877,50.8855054644759,2.39295576119398,1.24197530167617,0.769830442219692,13.8987,-6.7353,11.0607,-3.2795,-10.6059,4.141,-7.0438,-17.2207,7.545,29.4647,5.5679,10,2.10672075934807,27.677185824284
18731750,103.04022104195,-2413.64353131421,40.2273921885702,3922.92439238509,65.3820732064182,0.518088871323921,4.85424156513813,2.51492853361608,50.3929067537229,2.37401802983769,1.22995232158125,0.439134394056465,13.8091,-14.6195,8.2826,-2.8793,-7.4278,4.1404,-7.0437,-16.799,6.6921,21.6849,1.308,10,2.04473660440987,25.154681017848
19533447,93.1804969852708,-2775.74651962551,46.2624419937585,2954.48719242021,49.2414532070035,0.524325421642186,4.33753479385912,2.27427975967784,50.3200297246048,2.34238801916886,1.22817358580032,-5.36298237298049,13.1583,-6.8123,12.5575,-2.9005,-24.368,0.2532,-7.0437,-22.9432,-14.3349,-10.3261,3.4246,10,1.85175759027242,2.979011213245
19312633,92.5039539631655,-3287.62556386213,54.7937593977021,2401.00341588077,40.0167235980128,0.520844145797555,4.33482329463165,2.25776733607576,51.5968484049703,2.41787740753767,1.25933729297217,-8.51631765725133,-6.669,-6.8362,-23.5918,0.5681,-10.941,5.9002,-7.0437,3.6006,7.7482,19.8141,6.842,10,1.7928217870426,-14.7770357996893
19010695,110.655876132079,-2279.17199491228,37.9861999152046,4525.72873391971,75.4288122319951,0.5212241750335,5.18165892448651,2.70080589822045,50.7925742277663,2.37845295473333,1.23970717918687,3.52038424022387,14.1172,-6.6973,12.8045,-2.3265,-10.6059,4.1405,-7.0437,-1.5184,7.9685,30.9852,3.9553,10,2.1785837361948,37.4426123167905
19492087,85.6238698046872,-3260.28372077915,54.3380620129859,2005.24717017746,33.4207861696243,0.523236644632612,3.99406914394865,2.08984333731034,49.713547232739,2.31897186487181,1.21337105757296,-9.74541704711713,12.4695,-6.6141,12.8727,0.8835,-10.6059,10.5644,-7.0438,-35.6234,8.0731,-0.5149,5.3987,10,1.72234480480401,-20.9172758433616
18099699,101.768910861708,-2151.77745456062,35.8629575760103,4106.60989821466,68.4434983035776,0.518317468986443,4.79223572122494,2.48389948981173,49.3734432929161,2.32496522390528,1.20507009033609,3.25471289091876,13.7647,-6.7091,12.5033,-3.9335,-10.6059,4.1407,-7.0439,-1.5044,6.4271,2.9806,4.2239,10,2.06120748471898,32.5805407275673
18805598,115.570460664352,-1973.01536257384,32.8835893762307,5134.11296622448,85.5685494370747,0.517392626157081,5.45186988766227,2.82075727864429,50.6750435933251,2.39052213372062,1.23683852465234,7.52017290264156,13.4193,-6.81,13.1911,-4.6581,-10.6059,4.1407,-7.0437,-1.5082,7.8816,-1.1585,6.3946,10,2.28061887014489,52.684960060844
18472963,113.714391076507,-2191.23574649119,36.5205957748532,4801.75161001919,80.0291935003198,0.518558019141055,5.35225676830671,2.77545566770743,51.2051441005865,2.41010022117688,1.2497767966249,5.02116847898934,13.5501,-6.3227,12.6801,-3.8318,-10.6059,4.1409,-8.3877,-1.507,6.8197,5.9555,-10.9746,10,2.22076107926049,43.5085977254666
19655127,112.972868554864,-2211.44742965911,36.8574571609851,4735.9392111518,78.9323201858634,0.521001428590955,5.29241798473994,2.75735733074997,50.5111273279117,2.36628495070837,1.23283783977234,4.60293995024728,14.1283,11.5107,11.7204,-3.2855,-15.4334,4.1405,-12.9061,-3.8227,7.6536,0.3786,6.1045,10,2.23659368798994,42.0748630248783
19081788,116.133514391005,-2011.43627563154,33.5239379271924,5130.31764060779,85.5052940101298,0.520752576705436,5.44308375060295,2.83449988834997,49.9920594229945,2.34308733126184,1.22016876520046,7.08729091416709,13.9414,-6.5973,12.2719,-2.6126,-10.6059,4.1405,-7.0436,-1.5207,7.6149,2.5399,5.1798,10,2.3230392132553,51.9813560829374
19088411,101.297543275821,-2806.31013520288,46.7718355867147,3423.08996681928,57.0514994469881,0.517099114960113,4.781278199553,2.47239472536694,51.5733084832323,2.43427755062405,1.25876276699497,-4.35542425846144,14.0612,-6.5407,-18.1917,-3.0278,-20.3375,4.1407,-7.0437,2.9974,7.8119,29.4531,7.1208,10,1.96414669244568,10.2796638602734
18197035,105.781692505952,-2348.53295890994,39.1422159818324,4156.62466662487,69.2770777770811,0.520381049242107,4.96144195144052,2.58184036844442,51.077099068697,2.39565142203656,1.24665160061773,1.8930975434435,13.8533,-6.7648,11.3631,-4.0172,-10.6059,9.8634,-7.0438,-1.5109,1.8841,67.6285,-17.0928,10,2.07101997636315,30.1348617952487
18695952,114.378423151496,-2468.91928554788,41.1486547591313,4564.90342927341,76.0817238212235,0.511379422406487,5.45908356620205,2.79166300095314,52.5699983882952,2.50907475701684,1.28308920001797,2.26897178562683,7.4532,-6.7866,2.2592,-4.6917,-11.9437,-12.6133,-4.7746,-1.5034,2.0888,-0.0303,4.1449,10,2.17573571729389,34.9330690620922
18655072,101.542065433543,-2498.82448037787,41.6470746729646,3745.61277165799,62.4268795276331,0.517742749157587,4.78686114531867,2.47836264921292,51.0007374431119,2.4042592339114,1.2447877854528,-0.879395129980729,13.7014,-6.7505,-9.0073,-3.8192,-10.6059,4.1407,-7.0438,-12.294,6.9291,-2.4481,-14.2122,10,1.99099210176729,20.7798048546685
18470731,119.806131189248,-2098.47805323982,34.9746342206636,5269.1273369624,87.8187889493734,0.517806512452209,5.64716404862385,2.92413832126341,50.652527090975,2.38755001201282,1.23628894502559,6.72001843613729,12.459,-6.4947,11.1892,-2.8231,-10.6059,-4.0277,-0.457,-1.5191,6.9764,1.5526,6.9224,10,2.36525476752757,52.8441547287098
17923698,106.690815518904,-1900.9785348972,31.68297558162,4660.08657670782,77.6681096117969,0.517588917083661,5.03107670242271,2.60402954217181,49.3906769284466,2.32905037610819,1.20549066200313,7.02423698904891,13.3351,3.5472,13.245,-4.4937,-10.6059,4.1405,-7.0438,-1.5047,7.9497,-0.9432,6.3879,10,2.1601407827123,45.9851340301769
18347762,98.3880734191311,-2495.03148908107,41.5838581513513,3555.44767136656,59.2574611894427,0.511784556876863,4.69217453601712,2.40138246570442,49.4636663260529,2.35894603408327,1.20727215074974,-1.82581751456218,11.1844,-15.7092,11.7142,-3.641,-10.6059,-19.8238,-7.0437,-26.5227,7.42,3.0974,9.5539,10,1.98909787177076,17.6736030380914
18645563,111.691431355341,-2140.10064648169,35.6683441080281,4728.48265158965,78.8080441931608,0.515219072972105,5.29111027845603,2.72608093265929,50.3153062671538,2.38356542595306,1.22805836912789,5.14904651825028,12.3867,-9.3074,13.6359,-3.0478,-10.6059,-11.4568,-2.1626,-23.1993,6.874,3.2144,5.8836,10,2.2198301002543,43.1397000851327
17590961,90.684808051134,-3388.54375599838,56.4757292666396,2188.21491215022,36.470248535837,0.506771061565081,4.36758754769656,2.21336697802462,52.5297811007863,2.52995427513784,1.28210761372272,-9.3802776280894,13.4309,11.5203,11.1016,-4.6863,-31.4976,4.1406,-7.0438,1.2454,7.4822,-0.7568,-4.3159,10,1.72635038926093,-20.0054807308026
18686268,117.444110292752,-1871.43421443434,31.1905702405723,5350.91618993326,89.1819364988877,0.516469983786513,5.55015395774837,2.86648792457095,50.570342496439,2.38984471721629,1.23428306235298,8.75583282891301,13.7766,-6.6464,11.4904,-4.3697,-10.6013,-0.377,-7.0437,-1.4994,6.9066,1.2455,5.2547,10,2.32239103978824,57.9913662583154
18277917,104.36923488814,-2650.15511674007,44.1692519456678,3768.14192615909,62.8023654359848,0.506151682424777,5.0328116773669,2.54736609782632,51.3971335305531,2.47843240484605,1.25446273148891,-2.02735935375757,-18.4984,-6.7837,-0.5444,-4.2402,-14.4535,-12.5299,-7.0437,-1.5178,7.3829,-3.5015,5.9892,10,2.03064310631443,18.633113490317
18284686,105.578699721932,-2724.5647766325,45.409412943875,3768.1095918697,62.8018265311617,0.514097689164026,5.01244394853411,2.57688585100559,51.9441740392602,2.46609649020528,1.26781450687005,-2.5413972356628,12.8725,-6.6631,-13.1485,-4.6103,-18.2106,-0.8849,-2.5269,-1.5092,8.2435,-0.1928,4.506,10,2.03254169836512,17.3924135872867
18205134,114.604933409632,-1918.00828972181,31.9668048286968,5129.74391420167,85.4957319033612,0.516317652025401,5.41757857106493,2.79719144747537,49.9826777000706,2.36276987016328,1.21993979163907,7.88986989781601,13.5389,-6.6027,14.8861,-4.055,-10.6027,-2.0214,-2.5892,-1.5008,6.961,1.439,5.681,11,2.29289303180869,53.5289270746644
18891564,107.209960035306,-2542.55378497336,42.3758964162226,4050.43667051322,67.5072778418869,0.509126352642336,5.13958959798533,2.61670050610076,51.5977560437983,2.47356952800615,1.25935943180099,-0.0542101357220094,-19.2746,-6.5649,-23.752,-3.8776,-10.6019,-1.4516,-3.2721,-1.5164,6.9407,1.3264,6.0669,11,2.07780276228103,25.1313814256643
